Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,parsed_name,first_name,last_name
116,124,21702.0,"Banks, James E. (Jim)",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Education and Labor,22,3.0,IN,,,,,,James E. Banks (Jim),James,Banks
116,124,21543.0,"Walker, Mark",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,0.0,HRES68,Education and Labor,47,6.0,NC,Announced retirement at end of 116th congress 12/16/2019,,,,,Mark Walker,Mark,Walker
116,124,21565.0,"Comer, James",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Education and Labor,51,1.0,KY,,,,,,James Comer,James,Comer
116,124,21908.0,"Cline, Benjamin",2.0,15.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES68,Education and Labor,40,6.0,VA,,,,,,Benjamin Cline,Benjamin,Cline
116,124,21920.0,"Fulcher, Russell",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Education and Labor,63,1.0,ID,,,,,,Russell Fulcher,Russell,Fulcher
116,124,21973.0,"Taylor, Nicholas",2.0,17.0,200,2019-01-23 00:00:00,2020-01-15,0.0,1.0,2.0,2.0,2.0,HRES68,Education and Labor,49,3.0,TX,Transferred to Financial services,,,,,Nicholas Taylor,Nicholas,Taylor
116,124,21982.0,"Watkins, Steve",2.0,18.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,4.0,0.0,HRES68,Education and Labor,32,2.0,KS,Resigned from committee assignments 7/17/20 following felony charges for voter fraud in his home state.,,,,,Steve Watkins,Steve,Watkins
116,124,21984.0,"Wright, Ron",2.0,19.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Education and Labor,49,6.0,TX,,,,,,Ron Wright,Ron,Wright
116,124,21945.0,"Meuser, Dan",2.0,20.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES68,Education and Labor,14,9.0,PA,,,,,,Dan Meuser,Dan,Meuser
116,124,21974.0,"Timmons, William",2.0,21.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,2.0,2.0,HRES68,Education and Labor,48,4.0,SC,Transferred to Financial services,,,,,William Timmons,William,Timmons
116,124,21935.0,"Johnson, Dustin",2.0,22.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Education and Labor,37,1.0,SD,,,,,,Dustin Johnson,Dustin,Johnson
116,124,21985.0,"Keller, Frederick",7.0,1.0,200,2019-07-10 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES481,Education and Labor,14,12.0,PA,replaced Tom Marino after Marino's resignation,,,,,Frederick Keller,Frederick,Keller
116,124,21987.0,"Murphy, Greg",7.0,2.0,200,2019-09-26 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES596,Education and Labor,47,3.0,NC,"Won special election in a runoff 9/10/2019 to replace Walter B. Jones, Jr. ",,,,,Greg Murphy,Greg,Murphy
116,124,91980.0,"Van Drew, Jefferson",7.0,3.0,200,2020-01-16 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES801,Education and Labor,12,2.0,NJ,"Changed party to Republican 1/7/2020, newly assigned to this committee",,,,,Jefferson Van Drew,Jefferson,Van Drew
116,128,15454.0,"Pallone, Frank, Jr.",1.0,1.0,100,2019-01-03 00:00:00,2021-01-03,11.0,12.0,4.0,1.0,1.0,HRES7,Energy and Commerce,12,6.0,NJ,,,,,,Frank Pallone Jr.,Frank,Pallone
116,128,29346.0,"Rush, Bobby L.",1.0,2.0,100,2019-01-15 00:00:00,2021-01-03,0.0,13.0,2.0,1.0,1.0,HRES42,Energy and Commerce,21,1.0,IL,,,,,,Bobby L. Rush,Bobby,Rush
116,128,29312.0,"Eshoo, Anna G.",1.0,3.0,100,2019-01-15 00:00:00,2021-01-03,0.0,13.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,18.0,CA,,,,,,Anna G. Eshoo,Anna,Eshoo
116,128,15603.0,"Engel, Eliot L.",1.0,4.0,100,2019-01-15 00:00:00,2021-01-03,0.0,13.0,2.0,1.0,0.0,HRES42,Energy and Commerce,13,16.0,NY,,,,,,Eliot L. Engel,Eliot,Engel
116,128,29710.0,"DeGette, Diana",1.0,5.0,100,2019-01-15 00:00:00,2021-01-03,0.0,12.0,2.0,1.0,1.0,HRES42,Energy and Commerce,62,1.0,CO,,,,,,Diana DeGette,Diana,DeGette
116,128,29561.0,"Doyle, Michael F.",1.0,6.0,100,2019-01-15 00:00:00,2021-01-03,0.0,10.0,2.0,1.0,1.0,HRES42,Energy and Commerce,14,14.0,PA,,,,,,Michael F. Doyle,Michael,Doyle
116,128,29911.0,"Schakowsky, Janice D",1.0,7.0,100,2019-01-15 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES42,Energy and Commerce,21,9.0,IL,,,,,,Janice D Schakowsky,Janice,Schakowsky
116,128,20340.0,"Butterfield, George Kenneth, Jr. (G.K.)",1.0,8.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES42,Energy and Commerce,47,1.0,NC,,,,,,George Kenneth Butterfield Jr. (G.K.),George,Butterfield
116,128,20538.0,"Matsui, Doris O.",1.0,9.0,100,2019-01-15 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,6.0,CA,,,,,,Doris O. Matsui,Doris,Matsui
116,128,20708.0,"Castor, Kathy",1.0,10.0,100,2019-01-15 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES42,Energy and Commerce,43,14.0,FL,,,,,,Kathy Castor,Kathy,Castor
116,128,20724.0,"Sarbanes, John P.",1.0,11.0,100,2019-01-15 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES42,Energy and Commerce,52,3.0,MD,,,,,,John P. Sarbanes,John,Sarbanes
116,128,20702.0,"McNerney, Jerry",1.0,12.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,9.0,CA,,,,,,Jerry McNerney,Jerry,McNerney
116,128,20750.0,"Welch, Peter",1.0,13.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Energy and Commerce,6,1.0,VT,,,,,,Peter Welch,Peter,Welch
116,128,20932.0,"Luján, Ben Ray",1.0,14.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES42,Energy and Commerce,66,3.0,NM,,,,,,Ben Ray Luján,Ben,Luján
116,128,20934.0,"Tonko, Paul",1.0,15.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Energy and Commerce,13,20.0,NY,,,,,,Paul Tonko,Paul,Tonko
116,128,20733.0,"Clarke, Yvette D.",1.0,16.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Energy and Commerce,13,9.0,NY,,,,,,Yvette D. Clarke,Yvette,Clarke
116,128,20720.0,"Loebsack, David",1.0,17.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES42,Energy and Commerce,31,2.0,IA,Announced retirement at end of 116th congress 4/12/19,,,,,David Loebsack,David,Loebsack
116,128,20944.0,"Schrader, Kurt",1.0,18.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,2.0,HRES42,Energy and Commerce,72,5.0,OR,,,,,,Kurt Schrader,Kurt,Schrader
116,128,21335.0,"Kennedy, Joseph P., III",1.0,19.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES42,Energy and Commerce,3,4.0,MA,"Ran for senate, lost in primary",,,,,Joseph P. Kennedy III,Joseph,Kennedy
116,128,21309.0,"Cardenas, Tony",1.0,20.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,29.0,CA,,,,,,Tony Cardenas,Tony,Cardenas
116,128,21311.0,"Ruiz, Raul",1.0,21.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,36.0,CA,,,,,,Raul Ruiz,Raul,Ruiz
116,128,21315.0,"Peters, Scott",1.0,22.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,52.0,CA,,,,,,Scott Peters,Scott,Peters
116,128,21529.0,"Dingell, Debbie",1.0,23.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Energy and Commerce,23,14.0,MI,,,,,,Debbie Dingell,Debbie,Dingell
116,128,21365.0,"Veasey, Marc",1.0,24.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,49,33.0,TX,,,,,,Marc Veasey,Marc,Veasey
116,128,21340.0,"Kuster, Ann McLane",1.0,25.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,4,2.0,NH,,,,,,Ann McLane Kuster,Ann,Kuster
116,128,21371.0,"Kelly, Robin",1.0,26.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,21,2.0,IL,,,,,,Robin Kelly,Robin,Kelly
116,128,21703.0,"Barragán, Nanette D.",1.0,27.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,44.0,CA,,,,,,Nanette D. Barragán,Nanette,Barragán
116,128,21736.0,"McEachin, Aston D. (Donald)",1.0,28.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,40,4.0,VA,,,,,,Aston D. McEachin (Donald),Aston,McEachin
116,128,21706.0,"Blunt Rochester, Lisa",1.0,29.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,11,1.0,DE,,,,,,Lisa Blunt Rochester,Lisa,Blunt Rochester
116,128,21746.0,"Soto, Darren",1.0,30.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,43,9.0,FL,,,,,,Darren Soto,Darren,Soto
116,128,21739.0,"O'Halleran, Tom",1.0,31.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Energy and Commerce,71,1.0,AZ,,,,,,Tom O'Halleran,Tom,O'Halleran
116,128,29932.0,"Walden, Greg",2.0,1.0,200,2019-01-03 00:00:00,2021-01-03,21.0,10.0,2.0,1.0,0.0,HRES8,Energy and Commerce,72,2.0,OR,Announced retirement at end of 116th congress10/28/19,,,,,Greg Walden,Greg,Walden
116,128,15446.0,"Upton, Frederick S.",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,15.0,2.0,1.0,1.0,HRES68,Energy and Commerce,23,6.0,MI,,,,,,Frederick S. Upton,Frederick,Upton
116,128,29718.0,"Shimkus, John M.",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,12.0,2.0,1.0,0.0,HRES68,Energy and Commerce,21,19.0,IL,"Retired, announced 8/30/2019",,,,,John M. Shimkus,John,Shimkus
116,128,20355.0,"Burgess, Michael",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES68,Energy and Commerce,49,26.0,TX,,,,,,Michael Burgess,Michael,Burgess
116,128,20759.0,"Scalise, Steve",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES68,Energy and Commerce,45,1.0,LA,,,,,,Steve Scalise,Steve,Scalise
116,128,20755.0,"Latta, Robert E.",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES68,Energy and Commerce,24,5.0,OH,,,,,,Robert E. Latta,Robert,Latta
116,128,20535.0,"McMorris Rodgers, Cathy",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Energy and Commerce,73,5.0,WA,,,,,,Cathy McMorris Rodgers,Cathy,McMorris Rodgers
116,128,20916.0,"Guthrie, Brett",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Energy and Commerce,51,2.0,KY,,,,,,Brett Guthrie,Brett,Guthrie
116,128,20948.0,"Olson, Pete",2.0,9.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,0.0,HRES68,Energy and Commerce,49,22.0,TX,Announced retirement at end of 116th congress7/25/2019,,,,,Pete Olson,Pete,Olson
116,128,21188.0,"McKinley, David",2.0,10.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Energy and Commerce,56,1.0,WV,,,,,,David McKinley,David,McKinley
116,128,21128.0,"Kinzinger, Adam",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Energy and Commerce,21,16.0,IL,,,,,,Adam Kinzinger,Adam,Kinzinger
116,128,21191.0,"Griffith, Morgan",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Energy and Commerce,40,9.0,VA,,,,,,Morgan Griffith,Morgan,Griffith
116,128,20758.0,"Bilirakis, Gus",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Energy and Commerce,43,12.0,FL,,,,,,Gus Bilirakis,Gus,Bilirakis
116,128,21162.0,"Johnson, Bill",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Energy and Commerce,24,6.0,OH,,,,,,Bill Johnson,Bill,Johnson
116,128,21150.0,"Long, Billy",2.0,15.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES68,Energy and Commerce,34,7.0,MO,,,,,,Billy Long,Billy,Long
116,128,21132.0,"Bucshon, Larry",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Energy and Commerce,22,8.0,IN,,,,,,Larry Bucshon,Larry,Bucshon
116,128,21182.0,"Flores, Bill",2.0,17.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES68,Energy and Commerce,49,17.0,TX,Announced retirement at end of 116th congress 9/4/2019,,,,,Bill Flores,Bill,Flores
116,128,21331.0,"Brooks, Susan",2.0,18.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES68,Energy and Commerce,22,5.0,IN,Announced retirement at end of 116th congress 6/14/2019,,,,,Susan Brooks,Susan,Brooks
116,128,21355.0,"Mullin, Markwayne",2.0,19.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Energy and Commerce,53,2.0,OK,,,,,,Markwayne Mullin,Markwayne,Mullin
116,128,21346.0,"Hudson, Richard",2.0,20.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Energy and Commerce,47,8.0,NC,,,,,,Richard Hudson,Richard,Hudson
116,128,20725.0,"Walberg, Tim",2.0,21.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Energy and Commerce,23,7.0,MI,,,,,,Tim Walberg,Tim,Walberg
116,128,21513.0,"Carter, Buddy",2.0,22.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Energy and Commerce,44,1.0,GA,,,,,,Buddy Carter,Buddy,Carter
116,128,21174.0,"Duncan, Jeff",2.0,23.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Energy and Commerce,48,3.0,SC,,,,,,Jeff Duncan,Jeff,Duncan
116,128,21751.0,"Gianforte, Greg",2.0,24.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES68,Energy and Commerce,64,1.0,MT,,,,,,Greg Gianforte,Greg,Gianforte
116,186,20959.0,"Deutch, Theodore E.",1.0,1.0,100,2019-01-09 00:00:00,2021-01-03,11.0,4.0,2.0,1.0,1.0,HRES31,Ethics,43,21.0,FL,,,,,,Theodore E. Deutch,Theodore,Deutch
116,186,21342.0,"Meng, Grace",1.0,2.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES125,Ethics,13,6.0,NY,,,,,,Grace Meng,Grace,Meng
116,186,21763.0,"Wild, Susan",1.0,3.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES125,Ethics,14,7.0,PA,,,,,,Susan Wild,Susan,Wild
116,186,21953.0,"Phillips, Dean",1.0,4.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES125,Ethics,33,3.0,MN,,,,,,Dean Phillips,Dean,Phillips
116,186,21707.0,"Brown, Anthony G.",1.0,5.0,100,2019-02-26 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,2.0,HRES148,Ethics,52,4.0,MD,,,,,,Anthony G. Brown,Anthony,Brown
116,186,20532.0,"Marchant, Kenny",2.0,1.0,200,2019-01-09 00:00:00,2021-01-03,21.0,3.0,2.0,1.0,0.0,HRES32,Ethics,49,24.0,TX,Announced retirement at end of 116th congress 8/5/2019,,,,,Kenny Marchant,Kenny,Marchant
116,186,21549.0,"Ratcliffe, John",2.0,2.0,200,2019-02-08 00:00:00,2021-01-03,0.0,2.0,2.0,6.0,0.0,HRES113,Ethics,49,4.0,TX,"Resigned May 22, 2020 to become the Director of National Intelligence",,,,,John Ratcliffe,John,Ratcliffe
116,186,21349.0,"Holding, George E.B.",2.0,3.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES113,Ethics,47,2.0,NC,Announced retirement at end of 116th congress 12/6/2019,,,,,George E.B. Holding,George,Holding
116,186,21330.0,"Walorski, Jackie",2.0,4.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES113,Ethics,22,2.0,IN,,,,,,Jackie Walorski,Jackie,Walorski
116,186,21927.0,"Guest, Michael",2.0,5.0,200,2019-02-08 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES113,Ethics,46,3.0,MS,,,,,,Michael Guest,Michael,Guest
116,113,29106.0,"Waters, Maxine",1.0,1.0,100,2019-01-03 00:00:00,2021-01-03,11.0,15.0,2.0,1.0,1.0,HRES7,Financial Services,71,43.0,CA,,,,,,Maxine Waters,Maxine,Waters
116,113,29379.0,"Maloney, Carolyn B.",1.0,2.0,100,2019-01-17 00:00:00,2021-01-03,0.0,14.0,2.0,1.0,1.0,HRES57,Financial Services,13,12.0,NY,,,,,,Carolyn B. Maloney,Carolyn,Maloney
116,113,29378.0,"Velazquez, Nydia M.",1.0,3.0,100,2019-01-17 00:00:00,2021-01-03,0.0,14.0,2.0,1.0,1.0,HRES57,Financial Services,13,7.0,NY,,,,,,Nydia M. Velazquez,Nydia,Velazquez
116,113,29707.0,"Sherman, Brad",1.0,4.0,100,2019-01-17 00:00:00,2021-01-03,0.0,12.0,2.0,1.0,1.0,HRES57,Financial Services,71,30.0,CA,,,,,,Brad Sherman,Brad,Sherman
116,113,29776.0,"Meeks, Gregory W.",1.0,5.0,100,2019-01-17 00:00:00,2021-01-03,0.0,12.0,2.0,1.0,1.0,HRES57,Financial Services,13,5.0,NY,,,,,,Gregory W. Meeks,Gregory,Meeks
116,113,20147.0,"Clay, William L., Jr.",1.0,6.0,100,2019-01-17 00:00:00,2021-01-03,0.0,10.0,4.0,1.0,0.0,HRES57,Financial Services,34,1.0,MO,,,,,,William L. Clay Jr.,William,Clay
116,113,20321.0,"Scott, David",1.0,7.0,100,2019-01-17 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES57,Financial Services,44,13.0,GA,,,,,,David Scott,David,Scott
116,113,20529.0,"Green, Al",1.0,8.0,100,2019-01-17 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES57,Financial Services,49,9.0,TX,,,,,,Al Green,Al,Green
116,113,20517.0,"Cleaver, Emanuel",1.0,9.0,100,2019-01-17 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,1.0,HRES57,Financial Services,34,5.0,MO,,,,,,Emanuel Cleaver,Emanuel,Cleaver
116,113,20705.0,"Perlmutter, Ed",1.0,10.0,100,2019-01-17 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES57,Financial Services,62,7.0,CO,,,,,,Ed Perlmutter,Ed,Perlmutter
116,113,20907.0,"Himes, James A.",1.0,11.0,100,2019-01-17 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES57,Financial Services,1,4.0,CT,,,,,,James A. Himes,James,Himes
116,113,20749.0,"Foster, Bill",1.0,12.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES57,Financial Services,21,11.0,IL,,,,,,Bill Foster,Bill,Foster
116,113,21352.0,"Beatty, Joyce",1.0,13.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES57,Financial Services,24,3.0,OH,,,,,,Joyce Beatty,Joyce,Beatty
116,113,21369.0,"Heck, Denny",1.0,14.0,100,2019-01-17 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES57,Financial Services,73,10.0,WA,,,,,,Denny Heck,Denny,Heck
116,113,21314.0,"Vargas, Juan",1.0,15.0,100,2019-01-17 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES57,Financial Services,71,51.0,CA,,,,,,Juan Vargas,Juan,Vargas
116,113,21723.0,"Gottheimer, Joshua S. (Josh)",1.0,16.0,100,2019-01-17 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES57,Financial Services,12,5.0,NJ,,,,,,Joshua S. Gottheimer (Josh),Joshua,Gottheimer
116,113,21722.0,"González, Vicente",1.0,17.0,100,2019-01-17 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,2.0,HRES57,Financial Services,49,15.0,TX,,,,,,Vicente González,Vicente,González
116,113,21732.0,"Lawson Jr., Alfred (Al)",1.0,18.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,43,5.0,FL,,,,,,Alfred Lawson Jr. (Al),Alfred,Lawson
116,113,70703.0,"San Nicolas, Michael F. Q. ",1.0,19.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,91,79.0,GU,,,,,,Michael F. Q. San Nicolas,Michael,San Nicolas
116,113,21975.0,"Tlaib, Rashida",1.0,20.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,23,13.0,MI,,,,,,Rashida Tlaib,Rashida,Tlaib
116,113,21954.0,"Porter, Katie",1.0,21.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES57,Financial Services,71,45.0,CA,,,,,,Katie Porter,Katie,Porter
116,113,21902.0,"Axne, Cynthia",1.0,22.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,31,3.0,IA,,,,,,Cynthia Axne,Cynthia,Axne
116,113,21906.0,"Casten, Sean",1.0,23.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,21,6.0,IL,,,,,,Sean Casten,Sean,Casten
116,113,21955.0,"Pressley, Ayanna",1.0,24.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,3,7.0,MA,,,,,,Ayanna Pressley,Ayanna,Pressley
116,113,21943.0,"Mcadams, Ben",1.0,25.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES57,Financial Services,67,4.0,UT,,,,,,Ben Mcadams,Ben,Mcadams
116,113,21949.0,"Ocasio-Cortez, Alexandria",1.0,26.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,13,14.0,NY,,,,,,Alexandria Ocasio-Cortez,Alexandria,Ocasio-Cortez
116,113,21983.0,"Wexton, Jennifer",1.0,27.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES57,Financial Services,40,10.0,VA,,,,,,Jennifer Wexton,Jennifer,Wexton
116,113,20119.0,"Lynch, Stephen F.",1.0,28.0,100,2019-01-17 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES57,Financial Services,3,8.0,MA,,,,,,Stephen F. Lynch,Stephen,Lynch
116,113,21324.0,"Gabbard, Tulsi",1.0,29.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,9.0,HRES57,Financial Services,82,2.0,HI,Announced 10/25/19 that she is not running for re-election in 2020 due to presidential bid,,,,,Tulsi Gabbard,Tulsi,Gabbard
116,113,21545.0,"Adams, Alma",1.0,30.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,47,12.0,NC,,,,,,Alma Adams,Alma,Adams
116,113,21915.0,"Dean, Madeleine",1.0,31.0,100,2019-01-17 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES57,Financial Services,14,4.0,PA,,,,,,Madeleine Dean,Madeleine,Dean
